u,k,exceedance_rate,xi,beta,modified_scale,endpoint,z1000
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
0.0,16439.0,0.17114153349643432,-0.15926599582299616,0.3318510924889275,0.3318510924889275,2.083628026020932,1.1650361177618112
